longitude,latitude,magnetic_anomaly
27.82351889396985,68.61770513216081,103.53402147373191
27.823732710552765,68.61770513216081,113.98471209212343
27.82394652713568,68.61770513216081,119.03120741403829
27.824160343718592,68.61770513216081,109.33398211691367
27.82437416030151,68.61770513216081,75.91764913616261
27.824587976884423,68.61770513216081,80.5187276676236
27.824801793467337,68.61770513216081,77.33462016512784
27.82501561005025,68.61770513216081,95.48818034509948
27.825229426633165,68.61770513216081,107.76850853356152
27.825443243216082,68.61770513216081,122.604509961609
27.825657059798996,68.61770513216081,108.08845326038903
27.822663627638192,68.61778267085427,89.98069811014264
27.822877444221106,68.61778267085427,67.38371197196732
27.82309126080402,68.61778267085427,88.99838307399739
27.823305077386934,68.61778267085427,103.58484720592534
27.82351889396985,68.61778267085427,111.8882413461301
27.823732710552765,68.61778267085427,116.03979650494176
27.82394652713568,68.61778267085427,109.2242637568448
27.824160343718592,68.61778267085427,95.89968901877663
27.82437416030151,68.61778267085427,75.09227360628921
27.824587976884423,68.61778267085427,76.70655408863816
27.824801793467337,68.61778267085427,81.68242599138347
27.82501561005025,68.61778267085427,99.11824191513698
27.825229426633165,68.61778267085427,121.09329624775314
27.825443243216082,68.61778267085427,110.02970030436555
27.825657059798996,68.61778267085427,96.16999039901305
27.82587087638191,68.61778267085427,82.77105807211225
27.822449811055275,68.61786020954774,97.32077088820208
27.822663627638192,68.61786020954774,75.77640933580561
27.822877444221106,68.61786020954774,84.34340364575473
27.82309126080402,68.61786020954774,100.41767274917858
27.823305077386934,68.61786020954774,113.73713790691285
27.82351889396985,68.61786020954774,111.05010115662363
27.823732710552765,68.61786020954774,105.1921114924652
27.82394652713568,68.61786020954774,98.43365455644559
27.824160343718592,68.61786020954774,84.79262964154375
27.82437416030151,68.61786020954774,78.47250568593002
27.824587976884423,68.61786020954774,90.62426120296406
27.824801793467337,68.61786020954774,97.95091828235213
27.82501561005025,68.61786020954774,102.67686792954291
27.825229426633165,68.61786020954774,105.69682702145694
27.825443243216082,68.61786020954774,97.11410315762303
27.825657059798996,68.61786020954774,83.81967614262547
27.82587087638191,68.61786020954774,76.99909445959949
27.826084692964823,68.61786020954774,85.898733110814
27.82223599447236,68.6179377482412,104.66084366786406
27.822449811055275,68.6179377482412,87.5047298678798
27.822663627638192,68.6179377482412,91.32647906393083
27.822877444221106,68.6179377482412,99.4662576288007
27.82309126080402,68.6179377482412,115.78212087632114
27.823305077386934,68.6179377482412,113.42021223445643
27.82351889396985,68.6179377482412,100.66517932024706
27.823732710552765,68.6179377482412,94.99139402909178
27.82394652713568,68.6179377482412,86.20382501593
27.824160343718592,68.6179377482412,80.57504330518836
27.82437416030151,68.6179377482412,92.54677415714626
27.824587976884423,68.6179377482412,104.8689899068849
27.824801793467337,68.6179377482412,117.22182943184572
27.82501561005025,68.6179377482412,104.81122745340646
27.825229426633165,68.6179377482412,86.69313489402477
27.825443243216082,68.6179377482412,85.21379385655501
27.825657059798996,68.6179377482412,73.11701375739545
27.82587087638191,68.6179377482412,88.98456843431313
27.826084692964823,68.6179377482412,99.44023741948118
27.82629850954774,68.6179377482412,109.92238687294605
27.822022177889448,68.61801528693468,112.00091644562963
27.82223599447236,68.61801528693468,92.17306175119208
27.822449811055275,68.61801528693468,97.90345326705122
27.822663627638192,68.61801528693468,107.40265628514011
27.822877444221106,68.61801528693468,115.9372821015696
27.82309126080402,68.61801528693468,122.48242196329053
27.823305077386934,68.61801528693468,103.35677631452137
27.82351889396985,68.61801528693468,91.53251232149572
27.823732710552765,68.61801528693468,83.93366094443091
27.82394652713568,68.61801528693468,82.03664716960519
27.824160343718592,68.61801528693468,94.1415659355288
27.82437416030151,68.61801528693468,105.94024919092156
27.824587976884423,68.61801528693468,118.42885885059235
27.824801793467337,68.61801528693468,113.19889319869607
27.82501561005025,68.61801528693468,97.0221863708868
27.825229426633165,68.61801528693468,78.92355636072898
27.825443243216082,68.61801528693468,80.72472307751838
27.825657059798996,68.61801528693468,74.71171745377339
27.82587087638191,68.61801528693468,89.61511074374464
27.826084692964823,68.61801528693468,114.01333715961434
27.82629850954774,68.61801528693468,123.07647432782449
27.826512326130654,68.61801528693468,109.8734711376316
27.821808361306534,68.61809282562814,119.34098922529162
27.822022177889448,68.61809282562814,91.64507803038418
27.82223599447236,68.61809282562814,95.07267848850174
27.822449811055275,68.61809282562814,107.67339165515577
27.822663627638192,68.61809282562814,121.79166543557943
27.822877444221106,68.61809282562814,126.70921044428334
27.82309126080402,68.61809282562814,111.96514794924455
27.823305077386934,68.61809282562814,93.48721505440687
27.82351889396985,68.61809282562814,82.84643780860375
27.823732710552765,68.61809282562814,79.3256905070602
27.82394652713568,68.61809282562814,93.40414067489493
27.824160343718592,68.61809282562814,107.06215170407742
27.82437416030151,68.61809282562814,119.05789775121696
27.824587976884423,68.61809282562814,114.12394445920778
27.824801793467337,68.61809282562814,99.63058360813686
27.82501561005025,68.61809282562814,84.05823823796524
27.825229426633165,68.61809282562814,73.83838104608463
27.825443243216082,68.61809282562814,90.43531333086874
27.825657059798996,68.61809282562814,78.54833801281049
27.82587087638191,68.61809282562814,90.21998055227391
27.826084692964823,68.61809282562814,128.0507570802201
27.82629850954774,68.61809282562814,108.89106930732108
27.826512326130654,68.61809282562814,98.21239887351295
27.826726142713568,68.61809282562814,84.91866245158263
27.82159454472362,68.61817036432161,126.57404263875651
27.821808361306534,68.61817036432161,78.08208870536298
27.822022177889448,68.61817036432161,98.46478284925188
27.82223599447236,68.61817036432161,100.65173595403563
27.822449811055275,68.61817036432161,116.7462082940287
27.822663627638192,68.61817036432161,128.06251314607354
27.822877444221106,68.61817036432161,114.21529064625227
27.82309126080402,68.61817036432161,99.63605127489292
27.823305077386934,68.61817036432161,84.87259095959547
27.82351889396985,68.61817036432161,78.14343884213869
27.823732710552765,68.61817036432161,91.0421851814186
27.82394652713568,68.61817036432161,103.79012706409168
27.824160343718592,68.61817036432161,119.7814424232588
27.82437416030151,68.61817036432161,114.8713128697703
27.824587976884423,68.61817036432161,100.1329195257166
27.824801793467337,68.61817036432161,84.52233213409878
27.82501561005025,68.61817036432161,72.1180719789537
27.825229426633165,68.61817036432161,86.21793729902552
27.825443243216082,68.61817036432161,104.04351566143886
27.825657059798996,68.61817036432161,102.55434395605296
27.82587087638191,68.61817036432161,103.11886247404183
27.826084692964823,68.61817036432161,97.77128713603616
27.82629850954774,68.61817036432161,93.48414516506975
27.826512326130654,68.61817036432161,86.68593472452635
27.826726142713568,68.61817036432161,73.29497254845239
27.82693995929648,68.61817036432161,67.93000404176084
27.821380728140703,68.61824790301507,118.37285798411477
27.82159454472362,68.61824790301507,69.6392322019649
27.821808361306534,68.61824790301507,82.28017419530431
27.822022177889448,68.61824790301507,102.5506908797918
27.82223599447236,68.61824790301507,106.98718056857041
27.822449811055275,68.61824790301507,120.46363170131781
27.822663627638192,68.61824790301507,114.01844959274085
27.822877444221106,68.61824790301507,100.62625611051922
27.82309126080402,68.61824790301507,87.06918282935875
27.823305077386934,68.61824790301507,78.72569909544481
27.82351889396985,68.61824790301507,87.90486746638791
27.823732710552765,68.61824790301507,103.30190062315627
27.82394652713568,68.61824790301507,114.9442049987452
27.824160343718592,68.61824790301507,113.52555445733844
27.82437416030151,68.61824790301507,100.84793616988917
27.824587976884423,68.61824790301507,86.62642319215985
27.824801793467337,68.61824790301507,69.30590037594558
27.82501561005025,68.61824790301507,85.05158558402931
27.825229426633165,68.61824790301507,97.93814643862295
27.825443243216082,68.61824790301507,117.35053997742985
27.825657059798996,68.61824790301507,126.32596828149182
27.82587087638191,68.61824790301507,112.75126899001833
27.826084692964823,68.61824790301507,69.10431598835089
27.82629850954774,68.61824790301507,78.07722102564215
27.826512326130654,68.61824790301507,75.42531139434179
27.826726142713568,68.61824790301507,63.11133988150219
27.82693995929648,68.61824790301507,83.04569194367565
27.8271537758794,68.61824790301507,100.97311852885171
27.82116691155779,68.61832544170855,130.43171544648362
27.821380728140703,68.61832544170855,67.39547538600436
27.82159454472362,68.61832544170855,93.31359882581671
27.821808361306534,68.61832544170855,86.3905562445853
27.822022177889448,68.61832544170855,106.07815256543503
27.82223599447236,68.61832544170855,110.14000957038903
27.822449811055275,68.61832544170855,106.66840510562237
27.822663627638192,68.61832544170855,99.1958898399518
27.822877444221106,68.61832544170855,86.45067974199233
27.82309126080402,68.61832544170855,76.40627813365161
27.823305077386934,68.61832544170855,87.73654999057159
27.82351889396985,68.61832544170855,97.82419562114077
27.823732710552765,68.61832544170855,115.34488089796989
